run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,full_rtpred_explore,full_rtpred_exploit
2,80,IEV,happy,44,0.75018,0,33.1144,2068,161.2566,163.3399,163.3899,164.2898,3.1,happy_8.png,NaN,221
2,81,IEV,happy,74,0.58989,0,43.881,2968,167.4064,170.3895,170.4396,171.3395,1.1,happy_22.png,NaN,238
2,82,IEV,happy,61,0.64165,61,38.8911,2701,172.4562,175.1727,175.2227,176.1226,6.1,happy_21.png,NaN,199
2,83,IEV,happy,32,0.80098,32,25.4687,1701,182.2391,183.9556,184.0057,184.9056,2.1,happy_7.png,NaN,221
2,84,IEV,happy,45,0.72405,0,32.2612,2234,187.0555,189.3054,189.3554,190.2553,4.1,happy_9.png,NaN,221
2,85,IEV,happy,41,0.74513,41,30.5396,2101,194.3719,196.4884,196.5385,197.4384,10.1,happy_6.png,NaN,220
2,86,IEV,happy,32,0.80915,32,26.2669,1634,207.5546,209.2045,209.2545,210.1545,0.1,happy_20.png,NaN,220
2,87,IEV,happy,57,0.69303,57,39.4937,2418,210.2712,212.7044,212.7544,213.6543,0.1,happy_19.png,NaN,219
2,88,IEV,happy,66,0.6096,66,40.3155,2868,213.771,216.6542,216.7042,217.6042,0.1,happy_14.png,NaN,237
2,89,IEV,happy,77,0.59663,0,45.8874,2934,217.7208,220.6712,220.7207,221.6206,1.1,happy_15.png,NaN,279
2,90,IEV,happy,27,0.82244,27,22.4355,1518,222.7373,224.2705,224.3205,225.2205,0.1,happy_2.png,NaN,239
2,91,IEV,happy,52,0.69303,52,36.0285,2418,225.3372,227.7704,227.8204,228.7203,2.1,happy_24.png,NaN,240
2,92,IEV,happy,34,0.79466,34,26.8823,1751,230.8369,232.6035,232.6535,233.5534,0.1,happy_16.png,NaN,241
2,93,IEV,happy,27,0.85994,27,23.126,1117,233.6706,234.8034,234.8534,235.7534,1.1,happy_10.png,NaN,240
2,94,IEV,happy,51,0.68142,51,34.8106,2484,236.87,239.3699,239.4199,240.3198,5.1,happy_12.png,NaN,240
2,95,IEV,happy,58,0.65418,58,38.0596,2634,245.4363,248.0861,248.1362,249.0361,0.1,happy_11.png,NaN,258
2,96,IEV,happy,38,0.78374,38,29.4779,1834,249.1528,251.0027,251.0527,251.9526,6.1,happy_23.png,NaN,261
2,97,IEV,happy,28,0.83138,28,23.1086,1434,258.0691,259.519,259.569,260.4689,2.1,happy_4.png,NaN,260
2,98,IEV,happy,60,0.62893,0,37.8275,2768,262.5856,265.3687,265.4188,266.3187,1.1,happy_3.png,NaN,260
2,99,IEV,happy,49,0.72939,0,35.4805,2201,267.4353,269.6519,269.7019,270.6018,2.1,happy_1.png,NaN,240
2,100,IEV,happy,33,0.82067,33,26.73,1534,272.7184,274.2683,274.3183,275.2183,12.1,happy_13.png,NaN,240
3,101,CEVR,scram,135,0.27367,135,37,1568,8.071,9.6543,9.7043,10.6042,4.1,scram_18.png,133,133
3,102,CEVR,scram,143,0.25905,0,37,1301,14.7208,16.0373,16.0874,16.9873,1.1,scram_5.png,NaN,134
3,103,CEVR,scram,102,0.35171,0,35.9449,2618,18.1039,20.7371,20.7872,21.6871,0.1,scram_1.png,NaN,148
3,104,CEVR,scram,119,0.31463,0,37.3146,2184,21.8038,24.0036,24.0537,24.9536,0.1,scram_2.png,NaN,132
3,105,CEVR,scram,132,0.27855,0,36.7214,1651,25.0703,26.7369,26.7869,27.6868,1.1,scram_11.png,NaN,120
3,106,CEVR,scram,160,0.2384,0,38.192,868,28.8035,29.6867,29.7368,30.6367,0.1,scram_4.png,NaN,120
3,107,CEVR,scram,96,0.40056,96,38.6022,3067,30.7534,33.8365,33.8866,34.7865,0.1,scram_9.png,NaN,134
3,108,CEVR,scram,124,0.306,0,37.918,2068,34.9032,36.9865,37.0364,37.9364,1.1,scram_25.png,NaN,320
3,109,CEVR,scram,136,0.2689,136,36.4622,1484,39.0697,40.5696,40.6196,41.5195,0.1,scram_22.png,NaN,325
3,110,CEVR,scram,121,0.30966,0,37.6193,2118,41.6362,43.7694,43.8195,44.7194,6.1,scram_19.png,NaN,131
3,111,CEVR,scram,141,0.26613,141,37.5323,1434,50.8358,52.2857,52.3358,53.2357,2.1,scram_23.png,NaN,121
3,112,CEVR,scram,132,0.28362,132,37.5672,1734,55.3523,57.1022,57.1522,58.0522,11.1,scram_20.png,NaN,112
3,113,CEVR,scram,142,0.26526,0,37.7958,1418,69.1684,70.6016,70.6516,71.5516,1.1,scram_12.png,NaN,116
3,114,CEVR,scram,114,0.33497,0,38.3399,2434,72.6682,75.1181,75.1681,76.068,1.1,scram_10.png,NaN,119
3,115,CEVR,scram,147,0.24909,0,36.5018,1101,77.1847,78.3013,78.3513,79.2512,0.1,scram_13.png,NaN,114
3,116,CEVR,scram,84,0.42473,0,35.7258,3251,79.3679,82.6344,82.6844,83.5844,0.1,scram_7.png,NaN,121
3,117,CEVR,scram,141,0.26613,141,37.5323,1434,83.7011,85.1509,85.2009,86.1008,8.1,scram_8.png,NaN,119
3,118,CEVR,scram,138,0.2689,0,37,1484,94.2173,95.7172,95.7672,96.6672,5.1,scram_14.png,NaN,115
3,119,CEVR,scram,114,0.32653,0,37.3265,2334,101.7836,104.1335,104.1835,105.0834,0.1,scram_3.png,NaN,116
3,120,CEVR,scram,102,0.37733,0,38.5093,2868,105.2001,108.0833,108.1333,109.0333,0.1,scram_21.png,NaN,110
3,121,CEVR,scram,112,0.33214,0,37.3321,2401,109.15,111.5665,111.6165,112.5164,6.1,scram_17.png,NaN,101
3,122,CEVR,scram,98,0.36665,98,35.9001,2768,118.6329,121.416,121.4661,122.366,4.1,scram_24.png,NaN,98
3,123,CEVR,scram,68,0.50468,0,34.4766,3734,126.4825,130.2323,130.2824,131.1823,3.1,scram_16.png,NaN,101
3,124,CEVR,scram,100,0.35982,0,35.9205,2701,134.2989,137.0154,137.0654,137.9653,2.1,scram_15.png,NaN,101
3,125,CEVR,scram,135,0.27855,0,37.5571,1651,140.082,141.7485,141.7985,142.6984,1.1,scram_6.png,NaN,98
3,126,CEVR,scram,116,0.31983,0,37,2251,143.8151,146.0816,146.1317,147.0316,0.1,scram_12.png,NaN,98
3,127,CEVR,scram,113,0.33359,113,37.6672,2418,147.1483,149.5815,149.6315,150.5314,2.1,scram_25.png,NaN,95
3,128,CEVR,scram,134,0.268,134,35.928,1468,152.648,154.1313,154.1813,155.0812,1.1,scram_20.png,NaN,100
3,129,CEVR,scram,104,0.34241,0,35.6304,2518,156.1979,158.7311,158.7811,159.681,4.1,scram_19.png,NaN,96
3,130,CEVR,scram,159,0.23766,0,37.713,851,163.7976,164.6641,164.7142,165.6141,1.1,scram_14.png,NaN,93
3,131,CEVR,scram,128,0.27958,0,35.8817,1668,166.7308,168.414,168.464,169.3639,3.1,scram_1.png,NaN,103
3,132,CEVR,scram,123,0.30005,0,37,1984,172.4805,174.4804,174.5304,175.4303,1.1,scram_18.png,NaN,102
3,133,CEVR,scram,127,0.29325,0,37.2933,1884,176.547,178.4469,178.4969,179.3968,0.1,scram_15.png,NaN,100
3,134,CEVR,scram,158,0.23477,0,37,784,179.5136,180.3135,180.3635,181.2634,3.1,scram_11.png,NaN,98
3,135,CEVR,scram,105,0.36153,0,38.0846,2718,184.38,187.1132,187.1632,188.0631,0.1,scram_7.png,NaN,114
3,136,CEVR,scram,120,0.29894,120,35.8042,1968,188.1798,190.163,190.2131,191.113,3.1,scram_17.png,NaN,111
3,137,CEVR,scram,137,0.2689,137,36.7311,1484,194.2296,195.7294,195.7795,196.6794,6.1,scram_2.png,NaN,115
3,138,CEVR,scram,110,0.34543,0,38.0363,2551,202.7959,205.3624,205.4124,206.3123,3.1,scram_3.png,NaN,111
3,139,CEVR,scram,140,0.26257,140,36.7374,1368,209.4289,210.8121,210.8622,211.7621,0.1,scram_9.png,NaN,103
3,140,CEVR,scram,122,0.30005,0,36.7,1984,211.8788,213.8787,213.9287,214.8286,7.1,scram_5.png,NaN,98
3,141,CEVR,scram,152,0.24439,0,37.2444,1001,221.945,222.9616,223.0116,223.9115,3.1,scram_8.png,NaN,96
3,142,CEVR,scram,119,0.30841,119,36.6916,2101,227.0614,229.178,229.228,230.1279,1.1,scram_13.png,NaN,101
3,143,CEVR,scram,110,0.35325,110,38.7662,2634,231.2446,233.8944,233.9445,234.8444,1.1,scram_22.png,NaN,112
3,144,CEVR,scram,96,0.36832,96,35.5267,2784,235.9611,238.7609,238.811,239.7109,2.1,scram_16.png,NaN,115
3,145,CEVR,scram,111,0.32383,0,36.0285,2301,241.8275,244.144,244.194,245.094,0.1,scram_10.png,NaN,117
3,146,CEVR,scram,136,0.268,0,36.464,1468,245.2107,246.6939,246.7439,247.6438,2.1,scram_23.png,NaN,115
3,147,CEVR,scram,141,0.27081,0,38.0832,1518,249.7605,251.2937,251.3437,252.2436,0.1,scram_4.png,NaN,117
3,148,CEVR,scram,121,0.31085,121,37.6217,2134,252.3603,254.5102,254.5602,255.4602,8.1,scram_21.png,NaN,118
3,149,CEVR,scram,144,0.25563,0,36.7444,1234,263.5766,264.8264,264.8765,265.7764,0.1,scram_24.png,NaN,121
3,150,CEVR,scram,115,0.33359,0,38.3344,2418,265.8931,268.3263,268.3763,269.2762,12.1,scram_6.png,NaN,133
4,151,DEV,happy,83,0.51838,83,42.869,1668,8.0573,9.7406,9.7906,10.6905,0.1,happy_18.png,143,143
4,152,DEV,happy,81,0.45896,81,37.2947,2068,10.8072,12.8904,12.9404,13.8404,2.1,happy_7.png,NaN,142
4,153,DEV,happy,77,0.54685,0,42.0891,1501,15.957,17.4735,17.5236,18.4235,0.1,happy_10.png,NaN,158
4,154,DEV,happy,84,0.37712,0,31.5304,2801,18.5569,21.3734,21.4234,22.3233,0.1,happy_3.png,NaN,180
4,155,DEV,happy,76,0.43353,76,32.9292,2268,22.4567,24.7399,24.7899,25.6899,1.1,happy_5.png,NaN,156
4,156,DEV,happy,79,0.37555,0,29.5391,2818,26.8065,29.6397,29.6897,30.5896,5.1,happy_25.png,NaN,166
4,157,DEV,happy,79,0.51838,79,40.7955,1668,35.7061,37.3893,37.4394,38.3393,0.1,happy_21.png,NaN,153
4,158,DEV,happy,82,0.42177,0,34.7064,2368,38.456,40.8392,40.8892,41.7892,0.1,happy_6.png,NaN,141
4,159,DEV,happy,81,0.3665,81,29.6632,2918,41.9058,44.839,44.889,45.789,3.1,happy_24.png,NaN,134
4,160,DEV,happy,82,0.52667,82,43.4421,1618,48.9055,50.5388,50.5888,51.4887,8.1,happy_12.png,NaN,140
4,161,DEV,happy,82,0.51302,82,41.9835,1701,59.6051,61.3216,61.3717,62.2716,4.1,happy_15.png,NaN,134
4,162,DEV,happy,79,0.44808,0,35.1989,2151,66.3881,68.5546,68.6047,69.5046,2.1,happy_16.png,NaN,122
4,163,DEV,happy,80,0.38345,80,30.8347,2734,71.6212,74.3711,74.4211,75.321,0.1,happy_23.png,NaN,117
4,164,DEV,happy,74,0.51029,74,37.7138,1718,75.4377,77.1709,77.221,78.1209,0.1,happy_22.png,NaN,121
4,165,DEV,happy,78,0.41433,0,32.1111,2434,78.2376,80.6874,80.7375,81.6374,0.1,happy_17.png,NaN,119
4,166,DEV,happy,80,0.48717,80,38.7346,1868,81.7541,83.6373,83.6874,84.5873,0.1,happy_8.png,NaN,114
4,167,DEV,happy,80,0.36072,80,28.9,2984,84.704,87.7038,87.7538,88.6538,5.1,happy_9.png,NaN,113
4,168,DEV,happy,80,0.34947,0,28.1228,3117,93.7703,96.9034,96.9534,97.8534,4.1,happy_11.png,NaN,116
4,169,DEV,happy,83,0.48971,0,40.8623,1851,101.9699,103.8364,103.8864,104.7864,0.1,happy_19.png,NaN,111
4,170,DEV,happy,80,0.37871,0,30.1298,2784,104.9031,107.7029,107.753,108.6529,3.1,happy_1.png,NaN,114
4,171,DEV,happy,73,0.54385,0,39.7246,1518,111.7695,113.3027,113.3527,114.2527,2.1,happy_20.png,NaN,100
4,172,DEV,happy,84,0.42372,0,35.6913,2351,116.3693,118.7358,118.7858,119.6857,8.1,happy_2.png,NaN,118
4,173,DEV,happy,76,0.52399,0,39.5896,1634,127.8187,129.4686,129.5187,130.4186,7.1,happy_13.png,NaN,115
4,174,DEV,happy,73,0.48971,0,35.9653,1851,137.5517,139.4182,139.4682,140.3682,1.1,happy_4.png,NaN,119
4,175,DEV,happy,80,0.34939,0,28.117,3118,141.4848,144.618,144.668,145.5679,9.1,happy_14.png,NaN,121
4,176,DEV,happy,74,0.52667,74,39.2287,1618,154.7009,156.3341,156.3842,157.2841,0.1,happy_18.png,NaN,118
4,177,DEV,happy,75,0.47754,75,35.7023,1934,157.4008,159.3507,159.4007,160.3006,1.1,happy_13.png,NaN,114
4,178,DEV,happy,77,0.53242,0,41.1757,1584,161.4339,163.0339,163.0839,163.9838,2.1,happy_25.png,NaN,114
4,179,DEV,happy,86,0.31648,0,27.0621,3534,166.1171,169.6669,169.7169,170.6168,5.1,happy_23.png,NaN,118
4,180,DEV,happy,76,0.4106,0,31.0448,2468,175.75,178.2332,178.2832,179.1831,3.1,happy_6.png,NaN,117
4,181,DEV,happy,75,0.52667,75,39.7554,1618,182.3164,183.9496,183.9996,184.8995,0.1,happy_7.png,NaN,114
4,182,DEV,happy,82,0.42958,0,35.2543,2301,185.0495,187.3661,187.4161,188.3161,1.1,happy_14.png,NaN,100
4,183,DEV,happy,81,0.52118,81,42.0203,1651,189.4494,191.1159,191.166,192.0659,0.1,happy_4.png,NaN,97
4,184,DEV,happy,81,0.60027,0,48.3757,1218,192.1993,193.4325,193.4826,194.3825,0.1,happy_9.png,NaN,95
4,185,DEV,happy,79,0.40704,0,32.0387,2501,194.5158,197.0323,197.0824,197.9823,0.1,happy_12.png,NaN,114
4,186,DEV,happy,81,0.43559,81,35.2386,2251,198.1157,200.3822,200.4322,201.3322,0.1,happy_5.png,NaN,101
4,187,DEV,happy,80,0.4106,0,32.6872,2468,201.4655,203.9487,203.9987,204.8987,1.1,happy_2.png,NaN,114
4,188,DEV,happy,79,0.38498,79,30.5554,2718,206.0653,208.7985,208.8485,209.7485,1.1,happy_3.png,NaN,101
4,189,DEV,happy,79,0.38986,79,30.8854,2668,210.8818,213.565,213.615,214.5149,3.1,happy_15.png,NaN,115
4,190,DEV,happy,80,0.42177,0,33.8629,2368,217.6481,220.0313,220.0814,220.9813,0.1,happy_16.png,NaN,117
4,191,DEV,happy,84,0.42958,0,36.1134,2301,221.1147,223.4312,223.4812,224.3812,7.1,happy_21.png,NaN,115
4,192,DEV,happy,82,0.50505,0,41.4359,1751,231.5142,233.2808,233.3308,234.2308,3.1,happy_8.png,NaN,112
4,193,DEV,happy,86,0.39833,0,34.2435,2584,237.3639,239.9638,240.0138,240.9138,2.1,happy_22.png,NaN,115
4,194,DEV,happy,80,0.51577,80,41.1405,1684,243.0636,244.7636,244.8136,245.7136,5.1,happy_24.png,NaN,101
4,195,DEV,happy,82,0.42958,82,35.2543,2301,250.8467,253.1633,253.2132,254.1132,1.1,happy_1.png,NaN,98
4,196,DEV,happy,74,0.50239,0,37.233,1768,255.2465,257.0297,257.0797,257.9797,1.1,happy_11.png,NaN,100
4,197,DEV,happy,77,0.42958,77,33.1064,2301,259.113,261.4295,261.4795,262.3795,6.1,happy_20.png,NaN,114
4,198,DEV,happy,85,0.35499,0,30.28,3051,268.5126,271.5791,271.6291,272.529,0.1,happy_19.png,NaN,116
4,199,DEV,happy,83,0.43353,83,35.9639,2268,272.6624,274.9456,274.9956,275.8956,1.1,happy_10.png,NaN,114
4,200,DEV,happy,73,0.51302,0,37.3663,1701,277.0455,278.7621,278.8121,279.7121,12.1,happy_17.png,NaN,116
5,201,IEV,scram,37,0.77911,37,29.1142,1868,8.0116,9.8948,9.9449,10.8447,4.1,scram_23.png,163,163
5,202,IEV,scram,48,0.69024,0,33.4683,2434,14.9779,17.4278,17.4778,18.3778,0.1,scram_16.png,NaN,162
5,203,IEV,scram,63,0.63541,63,39.9331,2734,18.5111,21.261,21.311,22.2109,1.1,scram_17.png,NaN,143
5,204,IEV,scram,61,0.66339,61,40.7512,2584,23.3442,25.9441,25.9941,26.894,1.1,scram_2.png,NaN,262
5,205,IEV,scram,38,0.80098,38,30.2746,1701,28.0607,29.7772,29.8273,30.7272,5.1,scram_1.png,NaN,262
5,206,IEV,scram,30,0.80098,30,23.8667,1701,35.8603,37.5769,37.6269,38.5269,1.1,scram_8.png,NaN,260
5,207,IEV,scram,33,0.82613,33,26.9888,1484,39.6602,41.1601,41.2101,42.1101,1.1,scram_20.png,NaN,261
5,208,IEV,scram,56,0.66027,56,36.987,2601,43.2434,45.8599,45.9099,46.8099,0.1,scram_5.png,NaN,261
5,209,IEV,scram,68,0.61931,68,42.1804,2818,46.9432,49.7764,49.8264,50.7263,0.1,scram_19.png,NaN,267
5,210,IEV,scram,40,0.78144,40,31.2482,1851,50.8597,52.7262,52.7763,53.6762,0.1,scram_24.png,NaN,282
5,211,IEV,scram,57,0.69303,57,39.4937,2418,53.8096,56.2428,56.2928,57.1927,1.1,scram_6.png,NaN,282
5,212,IEV,scram,69,0.62586,69,43.0388,2784,58.326,61.1259,61.1759,62.0758,2.1,scram_7.png,NaN,281
5,213,IEV,scram,69,0.59998,69,41.5096,2917,64.2091,67.1423,67.1923,68.0922,0.1,scram_22.png,NaN,287
5,214,IEV,scram,35,0.80505,35,28.2836,1668,68.2256,69.9088,69.9588,70.8588,4.1,scram_12.png,NaN,299
